City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Mantua,IT,2022-03-02 04:05:01,45.1667,10.7833,37.81,63,0,5.75
295,Cap Malheureux,MU,2022-03-02 04:05:02,-19.9842,57.6142,82.47,81,100,8.99
296,Dabhol,IN,2022-03-02 04:05:02,17.6,73.1667,84.85,31,5,4.5
297,Pilar,BR,2022-03-02 04:05:03,-9.5972,-35.9567,73.33,76,62,2.48
298,Deputatskiy,RU,2022-03-02 04:05:03,69.3,139.9,-13.31,94,93,1.03
299,Sokolo,ML,2022-03-02 04:05:04,14.7328,-6.1219,81.03,23,82,9.66
300,Upernavik,GL,2022-03-02 04:05:04,72.7868,-56.1549,-11.47,78,23,2.89
301,Fortuna,US,2022-03-02 04:00:12,40.5982,-124.1573,55.74,89,99,3.04
302,Coquimbo,CL,2022-03-02 04:05:05,-29.9533,-71.3436,60.53,88,0,4.61
303,Tautira,PF,2022-03-02 04:01:26,-17.7333,-149.15,87.82,67,48,16.04
304,Sioux Lookout,CA,2022-03-02 04:05:05,50.1001,-91.917,4.55,97,93,2.66
305,Punto Fijo,VE,2022-03-02 04:05:06,11.6956,-70.1996,78.24,83,92,24.56
306,Paracuru,BR,2022-03-02 04:03:37,-3.41,-39.0306,82.42,87,27,9.75
307,Bacolod,PH,2022-03-02 04:05:06,10.6667,122.95,87.49,59,80,15.19
308,Nikolskoye,RU,2022-03-02 04:03:15,59.7035,30.7861,28.29,89,5,5.84
309,Ushtobe,KZ,2022-03-02 04:05:07,45.2514,77.9838,42.48,86,87,4.74
310,Kez,RU,2022-03-02 04:05:07,57.8979,53.7152,19.89,97,71,8.48
311,Methven,NZ,2022-03-02 04:05:08,-43.6333,171.65,58.05,85,94,1.99
312,Kayerkan,RU,2022-03-02 04:05:09,69.3497,87.7602,-13.49,75,100,10.98
313,Bowen,AU,2022-03-02 04:05:09,-20.0167,148.2333,87.42,75,11,12.44
314,Preston,GB,2022-03-02 04:02:10,53.7667,-2.7167,44.33,87,90,3.0
315,Longido,TZ,2022-03-02 04:05:09,-2.7333,36.6833,64.92,72,89,6.53
316,Ocampo,MX,2022-03-02 04:05:10,21.65,-101.5,53.98,45,7,7.47
317,Kruisfontein,ZA,2022-03-02 04:05:10,-34.0033,24.7314,65.88,91,35,8.23
318,Portland,US,2022-03-02 04:05:00,45.5234,-122.6762,54.37,94,100,8.05
319,Nabire,ID,2022-03-02 04:05:11,-3.3667,135.4833,87.21,64,24,7.16
320,Hushitai,CN,2022-03-02 04:05:11,41.9322,123.5114,48.11,35,16,12.77
321,Comodoro Rivadavia,AR,2022-03-02 04:00:57,-45.8667,-67.5,63.95,37,74,20.09
322,Saint-Pierre,RE,2022-03-02 04:05:12,-21.3393,55.4781,80.28,69,14,5.75
323,Brindisi,IT,2022-03-02 04:05:13,40.5833,17.6667,44.96,62,61,14.83
324,Kiruna,SE,2022-03-02 04:05:13,67.8557,20.2251,31.12,74,100,14.97
325,Trelew,AR,2022-03-02 04:05:14,-43.249,-65.3051,69.17,33,50,32.03
326,Kununurra,AU,2022-03-02 04:05:14,-15.7667,128.7333,91.38,58,40,11.5
327,Muhos,FI,2022-03-02 04:05:15,64.808,25.9931,33.89,86,23,11.92
328,Odesskoye,RU,2022-03-02 04:05:15,54.2111,72.9651,12.29,95,95,7.74
329,Ola,RU,2022-03-02 04:05:16,59.5833,151.2833,12.15,66,100,8.9
330,Necochea,AR,2022-03-02 04:05:16,-38.5473,-58.7368,63.34,45,2,7.99
331,Trojes,AL,2022-03-02 04:05:16,41.756,19.962,27.09,73,51,8.46
332,Luanda,AO,2022-03-02 04:00:25,-8.8368,13.2343,77.88,80,100,7.63
333,Nemuro,JP,2022-03-02 04:05:17,43.3236,145.575,31.17,76,42,13.98
334,Tyup,KG,2022-03-02 04:05:17,42.7276,78.3648,31.24,79,72,2.53
335,Asau,RO,2022-03-02 04:04:40,46.4333,26.4,31.95,88,100,4.16
336,Vardo,NO,2022-03-02 04:05:17,70.3705,31.1107,30.4,74,97,17.11
337,Provideniya,RU,2022-03-02 04:05:18,64.3833,-173.3,26.71,86,75,8.95
338,Ust-Omchug,RU,2022-03-02 04:05:18,61.15,149.6333,-5.31,85,100,7.23
339,Ballina,AU,2022-03-02 04:05:19,-28.8667,153.5667,84.38,82,34,11.05
340,Alugan,PH,2022-03-02 04:05:19,12.2188,125.4808,80.78,86,78,13.51
341,Malanje,AO,2022-03-02 04:05:19,-9.5402,16.341,63.41,99,100,2.64
342,Yambio,SS,2022-03-02 04:05:20,4.5721,28.3955,74.28,59,100,1.83
343,Isangel,VU,2022-03-02 04:05:20,-19.55,169.2667,81.46,87,98,21.36
344,Gopalganj,IN,2022-03-02 04:03:08,26.4667,84.4333,70.81,42,0,3.13
345,Carutapera,BR,2022-03-02 04:05:21,-1.195,-46.02,75.83,92,85,5.95
346,Stawell,AU,2022-03-02 04:05:21,-37.05,142.7667,79.92,44,54,15.19
347,Kyshtovka,RU,2022-03-02 04:05:22,56.555,76.6271,16.0,88,98,12.19
348,Roald,NO,2022-03-02 04:05:22,62.5833,6.1333,43.32,81,75,20.71
349,Oranjestad,AW,2022-03-02 04:05:22,12.524,-70.027,79.07,87,70,21.56
350,Coihaique,CL,2022-03-02 04:00:55,-45.5752,-72.0662,52.41,91,100,6.53
351,Sidi Ali,DZ,2022-03-02 04:05:23,36.0998,0.4206,46.33,55,0,5.77
352,Qui Nhon,VN,2022-03-02 04:05:23,13.7667,109.2333,79.02,73,91,12.24
353,Darhan,MN,2022-03-02 04:05:24,49.4867,105.9228,16.97,78,100,5.26
354,Shelburne,CA,2022-03-02 04:05:24,44.0787,-80.2041,28.13,86,100,9.26
355,Bella Union,UY,2022-03-02 04:05:24,-30.2752,-57.6007,67.8,72,44,4.5
356,Gushikawa,JP,2022-03-02 04:05:25,26.3544,127.8686,63.63,95,100,10.36
357,Okha,RU,2022-03-02 04:05:25,53.5739,142.9478,7.84,80,95,12.86
358,La Ronge,CA,2022-03-02 04:05:26,55.1001,-105.2842,-6.03,99,25,5.88
359,Sinnamary,GF,2022-03-02 04:05:26,5.3833,-52.95,76.51,90,100,7.2
360,Burgeo,CA,2022-03-02 04:05:26,47.6167,-57.6152,15.31,76,62,9.73
361,Hofn,IS,2022-03-02 04:05:27,64.2539,-15.2082,32.65,79,100,15.21
362,Biak,ID,2022-03-02 04:05:28,-0.9131,122.8766,83.55,70,19,1.21
363,Tokur,RU,2022-03-02 04:05:28,53.1333,132.9,6.21,77,100,1.5
364,Vestmannaeyjar,IS,2022-03-02 04:05:28,63.4427,-20.2734,43.93,81,100,44.87
365,Birao,CF,2022-03-02 04:05:29,10.2849,22.7882,70.77,17,96,6.82
366,Adrar,MR,2022-03-02 04:05:29,20.5022,-10.0711,67.89,24,41,8.1
367,Maine-Soroa,NE,2022-03-02 04:05:30,13.2114,12.0241,67.89,8,6,7.94
368,At-Bashi,KG,2022-03-02 04:05:31,41.1702,75.8106,20.98,78,93,1.3
369,Praia,CV,2022-03-02 04:02:22,14.9215,-23.5087,69.12,69,21,21.25
370,Kovdor,RU,2022-03-02 04:05:31,67.5662,30.4758,29.55,85,100,14.7
371,Fayaoue,NC,2022-03-02 04:05:32,-20.65,166.5333,83.14,81,79,17.56
372,Abnub,EG,2022-03-02 04:05:32,27.2696,31.1511,61.79,36,100,3.38
373,Ondjiva,AO,2022-03-02 04:05:32,-17.0667,15.7333,65.7,95,100,4.12
374,Cabedelo,BR,2022-03-02 04:05:33,-6.9811,-34.8339,77.67,85,76,10.07
375,Zhigansk,RU,2022-03-02 04:05:33,66.7697,123.3711,-13.49,97,100,4.41
376,Camopi,GF,2022-03-02 04:02:44,3.1655,-52.3158,71.13,99,100,0.74
377,Hervey Bay,AU,2022-03-02 04:05:34,-25.2986,152.8535,86.11,71,10,8.01
378,Kamenka,RU,2022-03-02 04:05:34,51.3223,42.7678,28.74,96,100,3.78
379,Boyolangu,ID,2022-03-02 04:05:35,-8.1181,111.8935,86.86,64,31,3.74
380,Kieta,PG,2022-03-02 04:00:38,-6.2167,155.6333,84.97,70,53,4.7
381,Shwebo,MM,2022-03-02 04:05:35,22.5667,95.7,85.17,22,10,7.83
382,Houma,US,2022-03-02 04:04:38,29.5958,-90.7195,55.4,67,31,1.99
383,Geraldton,AU,2022-03-02 04:05:36,-28.7667,114.6,77.41,50,88,21.85
384,Burnie,AU,2022-03-02 04:05:37,-41.0667,145.9167,73.92,70,98,15.97
385,Minot,US,2022-03-02 04:02:32,48.2325,-101.2963,32.32,98,100,3.56
386,San-Pedro,CI,2022-03-02 04:05:37,4.7485,-6.6363,76.17,95,79,4.9
387,Baykit,RU,2022-03-02 04:05:37,61.67,96.37,21.56,90,100,6.04
388,Canutama,BR,2022-03-02 04:05:38,-6.5339,-64.3831,72.27,97,94,1.03
389,Hassleholm,SE,2022-03-02 04:05:38,56.1591,13.7664,28.44,81,94,2.95
390,Anaconda,US,2022-03-02 04:05:39,46.1285,-112.9423,47.39,94,95,5.41
391,Malinyi,TZ,2022-03-02 04:05:39,-8.9333,36.1333,70.39,98,87,1.23
392,Flinders,AU,2022-03-02 04:05:40,-34.5833,150.8552,71.38,93,100,4.0
393,Sheboygan,US,2022-03-02 04:05:40,43.7333,-87.9334,28.69,90,0,0.0
394,Omboue,GA,2022-03-02 04:05:40,-1.5746,9.2618,77.04,89,100,2.35
395,Luwuk,ID,2022-03-02 04:05:41,-0.9516,122.7875,85.44,73,22,1.9
396,Luang Prabang,LA,2022-03-02 04:05:41,19.8856,102.1347,91.04,34,77,1.05
397,Marsh Harbour,BS,2022-03-02 04:05:41,26.5412,-77.0636,72.14,67,0,13.85
398,Mackenzie,CA,2022-03-02 04:05:42,55.2999,-123.1698,26.82,100,100,0.0
399,Sola,VU,2022-03-02 04:05:42,-13.8833,167.55,80.65,75,100,8.63
400,Bairiki,KI,2022-03-02 04:05:43,1.3292,172.9752,86.0,70,75,6.91
401,Marawi,PH,2022-03-02 04:05:43,7.9986,124.2928,72.64,60,99,7.87
402,Tiksi,RU,2022-03-02 04:05:44,71.6872,128.8694,-17.81,99,90,2.86
403,Udachnyy,RU,2022-03-02 04:02:01,66.4167,112.4,2.44,84,98,6.85
404,Tilichiki,RU,2022-03-02 04:05:44,60.4667,166.1,25.07,75,100,27.47
405,Nanning,CN,2022-03-02 04:05:45,22.8167,108.3167,73.53,58,28,2.71
406,Syracuse,IT,2022-03-02 04:05:45,37.0881,15.2792,40.44,68,3,10.49
407,Mugur-Aksy,RU,2022-03-02 04:05:46,50.35,90.5,12.81,63,100,7.65
408,Karema,TZ,2022-03-02 04:05:46,-6.8205,30.4389,69.13,87,59,4.34
409,Kars,TR,2022-03-02 04:05:47,40.602,43.095,32.45,100,100,1.14
410,Pangai,TO,2022-03-02 04:05:47,-19.8,-174.35,81.88,74,100,10.76
411,Nelson Bay,AU,2022-03-02 04:05:48,-32.7167,152.15,76.08,89,100,1.99
412,Wenzhou,CN,2022-03-02 04:05:48,27.9994,120.6668,57.02,79,98,3.09
413,Cayenne,GF,2022-03-02 04:05:49,4.9333,-52.3333,75.09,92,75,1.14
414,Richards Bay,ZA,2022-03-02 04:01:59,-28.783,32.0377,72.61,82,92,8.52
415,Ugoofaaru,MV,2022-03-02 04:05:49,5.6667,73.0,82.27,71,54,11.07
416,Kermanshah,IR,2022-03-02 04:05:49,34.3142,47.065,45.5,57,100,6.91
417,Tchibanga,GA,2022-03-02 04:05:50,-2.85,11.0333,71.26,97,100,1.72
418,Arlit,NE,2022-03-02 04:05:50,18.7369,7.3853,69.57,12,39,3.09
419,Manzhouli,CN,2022-03-02 04:05:51,49.6,117.4333,12.96,76,6,11.79
420,Pitimbu,BR,2022-03-02 04:05:51,-7.4706,-34.8086,77.59,82,91,10.54
421,Rio Gallegos,AR,2022-03-02 04:05:52,-51.6226,-69.2181,44.65,70,0,14.97
422,Shenkursk,RU,2022-03-02 04:05:53,62.1091,42.896,24.62,90,11,7.96
423,Ancud,CL,2022-03-02 04:05:53,-41.8697,-73.8203,58.23,91,82,5.99
424,Pontianak,ID,2022-03-02 04:05:54,-0.0333,109.3333,87.78,62,75,9.22
425,Krasnoselkup,RU,2022-03-02 04:05:54,65.7,82.4667,5.65,91,100,21.39
426,Alyangula,AU,2022-03-02 04:05:55,-13.8483,136.4192,88.39,57,50,2.19
427,Bua Yai,TH,2022-03-02 04:05:56,15.5855,102.4259,87.1,36,30,8.81
428,Monte Alto,BR,2022-03-02 04:05:56,-21.2611,-48.4964,67.33,92,100,2.19
429,Kharp,RU,2022-03-02 04:05:56,66.8014,65.8081,1.09,92,96,5.99
430,Sao Paulo De Olivenca,BR,2022-03-02 04:05:57,-3.3783,-68.8725,72.41,98,65,0.31
431,Padampur,IN,2022-03-02 04:05:57,29.6833,73.6167,69.85,33,38,9.28
432,Clarence Town,AU,2022-03-02 04:05:58,-32.5833,151.7833,75.94,95,89,5.68
433,Bandarbeyla,SO,2022-03-02 04:05:59,9.4942,50.8122,77.13,70,30,15.26
434,Verkhnevilyuysk,RU,2022-03-02 04:05:59,63.4453,120.3167,6.12,88,100,4.25
435,Champerico,GT,2022-03-02 04:06:00,14.3,-91.9167,79.36,68,32,4.97
436,Arica,CL,2022-03-02 04:06:00,-18.475,-70.3042,66.43,72,0,1.14
437,Aksarka,RU,2022-03-02 04:06:01,66.5606,67.7975,-13.02,97,34,4.72
438,Quatre Cocos,MU,2022-03-02 04:06:02,-20.2078,57.7625,82.09,84,100,12.15
439,Zlitan,LY,2022-03-02 04:06:02,32.4674,14.5687,52.63,58,21,28.45
440,Hualmay,PE,2022-03-02 04:06:02,-11.0964,-77.6139,71.82,83,100,7.38
441,Gazli,UZ,2022-03-02 04:06:03,40.1333,63.45,47.88,61,10,8.05
442,Huangchuan,CN,2022-03-02 04:06:04,32.1272,115.0394,61.86,28,18,6.4
443,Shreveport,US,2022-03-02 04:01:24,32.5251,-93.7502,50.25,57,75,0.0
444,Makakilo City,US,2022-03-02 04:06:04,21.3469,-158.0858,77.32,65,0,8.05
445,Humberto De Campos,BR,2022-03-02 04:06:05,-2.5983,-43.4611,73.94,93,87,3.83
446,Zhanaozen,KZ,2022-03-02 04:06:05,43.3,52.8,46.45,57,100,10.45
447,Nortelandia,BR,2022-03-02 04:06:06,-14.4547,-56.8028,72.27,95,92,3.71
448,Ritchie,ZA,2022-03-02 04:06:07,-29.038,24.6028,68.97,54,15,7.29
449,Half Moon Bay,US,2022-03-02 04:06:07,37.4636,-122.4286,62.11,71,0,9.22
450,Namibe,AO,2022-03-02 04:06:08,-15.1961,12.1522,73.78,85,99,4.92
451,Mustafakemalpasa,TR,2022-03-02 04:06:08,40.0353,28.4117,41.11,89,99,5.57
452,Kiama,AU,2022-03-02 04:06:09,-34.6833,150.8667,71.58,94,100,5.99
453,Mbamba,NG,2022-03-02 04:06:09,9.9833,13.1,74.46,18,85,5.41
454,Hit,IQ,2022-03-02 04:06:10,33.6416,42.8251,62.29,34,100,8.5
455,Ostersund,SE,2022-03-02 04:02:21,63.1792,14.6357,32.61,64,40,14.97
456,Fereydun Kenar,IR,2022-03-02 04:06:10,36.6864,52.5225,44.91,71,83,3.22
457,Luwingu,ZM,2022-03-02 04:06:11,-10.2621,29.9271,61.11,96,100,0.27
458,Yenagoa,NG,2022-03-02 04:06:11,4.9247,6.2642,77.92,88,31,3.78
459,Axim,GH,2022-03-02 04:06:12,4.8699,-2.2405,79.16,86,60,5.06
460,Ixtapa,MX,2022-03-02 04:03:24,20.7,-105.2,70.23,87,5,2.13
461,Likasi,CD,2022-03-02 04:06:12,-10.9814,26.7333,62.94,99,100,1.57
462,La Baneza,ES,2022-03-02 04:06:13,42.3003,-5.8977,43.79,90,16,3.83
463,New Kensington,US,2022-03-02 04:06:13,40.5698,-79.7648,46.65,79,100,7.63
464,Sandnessjoen,NO,2022-03-02 04:06:13,66.0217,12.6316,37.38,89,100,31.36
465,Maridi,SS,2022-03-02 04:06:14,4.9158,29.4742,74.77,58,100,3.38
466,Umm Kaddadah,SD,2022-03-02 04:06:15,13.6017,26.6876,67.41,11,57,11.43
467,Shaoguan,CN,2022-03-02 04:06:15,24.8,113.5833,70.41,61,82,2.77
468,Nador,MA,2022-03-02 04:06:16,35.174,-2.9287,50.25,81,0,3.44
469,Slupsk,PL,2022-03-02 04:03:33,54.4641,17.0287,30.4,60,10,5.06
470,Edson,CA,2022-03-02 04:06:17,53.5835,-116.4356,21.31,96,100,6.91
471,Jepara,ID,2022-03-02 04:06:17,-5.1695,105.7044,87.12,60,100,5.14
472,Gazanjyk,TM,2022-03-02 04:06:17,39.2446,55.5154,49.64,64,100,12.88
473,Erenhot,CN,2022-03-02 04:06:18,43.6475,111.9767,25.36,54,2,3.38
474,Kedrovyy,RU,2022-03-02 04:06:18,56.1667,91.8167,19.87,92,100,13.67
475,Oneonta,US,2022-03-02 04:04:17,42.4529,-75.0638,40.3,93,100,11.79
476,Maun,BW,2022-03-02 04:06:19,-19.9833,23.4167,66.94,82,65,2.39
477,Verkhnyaya Inta,RU,2022-03-02 04:06:20,65.9811,60.3094,14.09,89,100,6.71
478,Yaan,NG,2022-03-02 04:06:20,7.3833,8.5667,79.72,74,86,9.1
479,Vila,PT,2022-03-02 04:06:21,42.0304,-8.1588,42.33,92,95,5.39
480,Vao,NC,2022-03-02 04:06:21,-22.6667,167.4833,80.17,85,100,23.29
481,Wuwei,CN,2022-03-02 04:06:22,37.9281,102.6414,41.31,29,0,4.65
482,Ozu,JP,2022-03-02 04:06:22,33.5,132.55,56.17,53,81,12.21
483,Mandan,US,2022-03-02 04:06:23,46.8267,-100.8896,33.03,95,100,5.75
484,Khanpur,PK,2022-03-02 04:06:23,28.6453,70.6567,68.4,45,100,9.31
485,Komsomolskiy,UZ,2022-03-02 04:06:23,40.4272,71.7189,49.42,61,51,4.61
486,Tavira,PT,2022-03-02 04:04:57,37.1273,-7.6486,54.18,87,3,8.1
487,Olafsvik,IS,2022-03-02 04:05:58,64.8945,-23.7142,36.64,71,100,28.34
488,Mehamn,NO,2022-03-02 04:06:24,71.0357,27.8492,33.75,75,0,19.57
489,Neuquen,AR,2022-03-02 04:06:24,-38.9516,-68.0591,66.09,52,0,16.11
490,Haines Junction,CA,2022-03-02 04:06:25,60.7522,-137.5108,22.77,97,100,1.41
491,Morondava,MG,2022-03-02 04:06:25,-20.2833,44.2833,78.75,89,99,12.77
492,Ojuelos De Jalisco,MX,2022-03-02 04:06:26,21.8667,-101.5833,55.89,44,14,7.34
493,Canora,CA,2022-03-02 04:06:27,51.6333,-102.4343,15.82,97,100,5.06
494,Vanavara,RU,2022-03-02 04:06:27,60.34,102.2797,23.58,91,100,9.64
495,Karratha,AU,2022-03-02 04:06:27,-20.7377,116.8463,97.77,34,96,5.1
496,Bahia Blanca,AR,2022-03-02 04:06:28,-38.7196,-62.2724,70.83,40,40,13.33
497,Papayal,PE,2022-03-02 04:06:28,-4.0761,-80.7361,73.76,83,100,2.04
498,Aranos,NA,2022-03-02 04:06:29,-24.1333,19.1167,67.78,29,1,9.01
499,Beloha,MG,2022-03-02 04:06:29,-25.1667,45.05,73.31,90,100,7.09
500,Nanortalik,GL,2022-03-02 04:06:29,60.1432,-45.2371,30.16,77,100,14.79
501,Lebork,PL,2022-03-02 04:06:30,54.5392,17.7501,31.91,61,0,4.09
502,Severo-Kurilsk,RU,2022-03-02 04:04:41,50.6789,156.125,22.68,59,99,18.95
503,Villa Bruzual,VE,2022-03-02 04:06:31,9.3328,-69.1208,80.62,61,76,3.78
504,Trebisacce,IT,2022-03-02 04:06:31,39.8708,16.5312,40.35,73,33,8.97
505,Razole,IN,2022-03-02 04:06:32,16.4833,81.8333,80.89,41,52,5.46
506,Hamilton,US,2022-03-02 04:01:51,39.1834,-84.5333,52.5,58,65,3.38
507,Hakodate,JP,2022-03-02 04:06:32,41.7758,140.7367,37.98,50,95,16.51
508,Manokwari,ID,2022-03-02 04:04:01,-0.8667,134.0833,82.11,73,100,4.61
509,Aklavik,CA,2022-03-02 04:06:33,68.2191,-135.0107,-10.26,89,10,13.82
510,Lancut,PL,2022-03-02 04:06:33,50.0687,22.2291,28.24,86,20,2.3
511,Beitbridge,ZW,2022-03-02 04:06:34,-22.2167,30.0,72.75,68,18,13.94
512,Barwadih,IN,2022-03-02 04:06:34,23.8333,84.1167,76.6,31,6,1.79
513,Bairnsdale,AU,2022-03-02 04:06:35,-37.8333,147.6167,77.7,76,100,7.0
514,Hambantota,LK,2022-03-02 04:06:35,6.1241,81.1185,77.34,88,40,5.75
515,Ahipara,NZ,2022-03-02 04:06:36,-35.1667,173.1667,72.93,59,100,10.47
516,Mecca,SA,2022-03-02 04:06:36,21.4267,39.8261,74.17,64,0,2.21
517,Angoche,MZ,2022-03-02 04:06:37,-16.2325,39.9086,72.61,87,100,8.77
518,Aasiaat,GL,2022-03-02 04:06:37,68.7098,-52.8699,14.74,66,100,20.98
519,Araouane,ML,2022-03-02 04:06:38,18.9048,-3.5265,72.79,20,1,12.37
520,Plouzane,FR,2022-03-02 04:06:39,48.3833,-4.6167,50.32,100,100,13.8
521,Verkhoyansk,RU,2022-03-02 04:06:39,67.5447,133.385,-12.55,89,85,1.57
522,Beidao,CN,2022-03-02 04:06:40,34.5686,105.8933,48.06,36,40,2.53
523,Valparaiso,CL,2022-03-02 04:06:40,-33.0393,-71.6273,66.47,64,0,2.3
524,Linqiong,CN,2022-03-02 04:06:41,30.4159,103.4609,57.15,55,99,3.78
525,Sidrolandia,BR,2022-03-02 04:06:41,-20.9319,-54.9614,75.99,85,93,3.94
526,Kinkala,CG,2022-03-02 04:06:42,-4.3614,14.7644,67.64,95,100,2.37
527,Boa Vista,BR,2022-03-02 04:06:43,2.8197,-60.6733,82.38,65,40,5.75
528,Port Augusta,AU,2022-03-02 04:06:43,-32.5,137.7667,91.71,35,0,11.34
529,Bulungu,CD,2022-03-02 04:06:44,-4.55,18.6,67.51,97,100,1.9
530,Pangnirtung,CA,2022-03-02 04:06:44,66.1451,-65.7125,-9.87,88,100,1.59
531,Shima,CN,2022-03-02 04:06:45,24.4478,117.8111,66.9,69,83,9.17
532,Napoleon,US,2022-03-02 04:06:45,41.3923,-84.1252,38.57,88,8,6.2
533,Malatya,TR,2022-03-02 04:06:46,38.5,38.0,37.45,100,75,1.14
534,Capitao Poco,BR,2022-03-02 04:06:46,-1.7464,-47.0594,72.14,98,100,3.56
535,Hollola,FI,2022-03-02 04:06:47,61.05,25.4333,31.01,96,82,6.73
536,Kanigoro,ID,2022-03-02 04:06:47,-8.13,112.219,86.95,61,25,8.99
537,Key Largo,US,2022-03-02 04:06:47,25.0865,-80.4473,70.02,74,5,7.76
538,North Myrtle Beach,US,2022-03-02 04:02:39,33.816,-78.68,58.01,93,0,0.0
539,Porto Walter,BR,2022-03-02 04:06:48,-8.2686,-72.7439,71.02,90,99,2.42
540,Benito Juarez,MX,2022-03-02 04:06:48,19.385,-99.165,66.0,29,0,5.75
541,Veraval,IN,2022-03-02 04:06:49,20.9,70.3667,79.52,40,0,12.26
542,Nakusp,CA,2022-03-02 04:06:49,50.2499,-117.8023,41.11,100,100,1.48
543,Kamakwie,SL,2022-03-02 04:06:50,9.5,-12.2333,75.47,71,14,3.44
544,Namatanai,PG,2022-03-02 04:06:50,-3.6667,152.4333,79.56,86,99,6.64
545,Avera,US,2022-03-02 04:06:51,33.194,-82.5271,54.72,51,0,6.73
546,Lannion,FR,2022-03-02 04:06:51,48.75,-3.4167,51.42,94,100,9.22
547,Kailua,US,2022-03-02 04:03:34,21.4022,-157.7394,78.03,77,11,1.99
548,Suba,PH,2022-03-02 04:06:52,10.8438,121.0102,80.44,83,71,19.84
549,Channel-Port Aux Basques,CA,2022-03-02 04:06:52,47.5702,-59.1367,15.87,73,98,9.51
550,Huilong,CN,2022-03-02 04:06:53,31.8111,121.655,60.04,48,2,5.77
551,Kandrian,PG,2022-03-02 04:06:54,-6.2167,149.55,77.22,91,100,9.4
552,Coahuayana,MX,2022-03-02 04:06:54,18.7333,-103.6833,69.57,81,0,2.93
553,Sredniy Ikorets,RU,2022-03-02 04:06:55,51.0675,39.7584,29.43,97,99,7.25
554,Meudon,FR,2022-03-02 04:06:55,48.8138,2.235,43.3,72,0,3.44
555,Jacqueville,CI,2022-03-02 04:06:56,5.2052,-4.4146,76.91,89,68,9.69
556,Gigmoto,PH,2022-03-02 04:06:56,13.7796,124.39,82.76,76,100,11.86
557,Los Llanos De Aridane,ES,2022-03-02 04:06:57,28.6585,-17.9182,60.55,86,75,17.27
558,Mbanza-Ngungu,CD,2022-03-02 04:06:57,-5.25,14.8667,65.37,93,100,2.93
559,Gazojak,TM,2022-03-02 04:06:58,41.1875,61.4036,46.36,74,3,7.38
560,Khandyga,RU,2022-03-02 04:06:59,62.6667,135.6,-5.15,87,86,1.39
561,Romanovka,RU,2022-03-02 04:06:59,51.7443,42.7527,30.36,92,100,4.0
562,Ust-Ordynskiy,RU,2022-03-02 04:07:00,52.805,104.7508,26.44,80,100,3.31
563,Halifax,CA,2022-03-02 04:05:37,44.6453,-63.5724,26.69,75,71,3.0
564,Urucui,BR,2022-03-02 04:07:00,-7.2294,-44.5561,73.83,94,99,2.15
565,Camacha,PT,2022-03-02 04:07:01,33.0833,-16.3333,60.22,88,40,8.05
566,Togur,RU,2022-03-02 04:07:01,58.3631,82.8265,10.18,88,100,18.39
567,Vetluga,RU,2022-03-02 04:07:02,57.8557,45.781,14.72,98,76,5.12
568,Sosnogorsk,RU,2022-03-02 04:07:02,63.6023,53.8817,25.77,92,100,9.86
569,Dunedin,NZ,2022-03-02 04:07:03,-45.8742,170.5036,57.79,52,0,10.0
570,Verkh-Usugli,RU,2022-03-02 04:07:03,52.7,115.1667,18.93,50,2,3.36
571,Dosso,NE,2022-03-02 04:07:04,13.049,3.1937,77.49,10,20,8.39
572,San Quintin,MX,2022-03-02 04:07:04,30.4833,-115.95,61.23,55,94,1.32
573,Sisimiut,GL,2022-03-02 04:07:05,66.9395,-53.6735,6.03,76,100,8.16
574,Guerrero Negro,MX,2022-03-02 04:07:05,27.9769,-114.0611,62.17,68,89,11.07
575,Constitucion,CL,2022-03-02 04:03:22,-35.3333,-72.4167,62.11,76,0,10.54
